cve_ent,cve_mun,cvegeo,nom_ent,area,perimeter,nom_mun,cov_,cov_id,clase_1,clase_2,clase_3,clase_4,clase_5,clase_6,clase_7,clase_8,clase_9,clase_10,clase_11,clase_12,clase_13,clase_14,clase_15,clase_16
"31","075","31075",Yucatán,22461.19000,222.84278,Teabo,"2373","2374",3373.969999999999800,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,152.610000000000014,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18786.360000000000582,0.000000000000000,0.000000000000000,0.000000000000000,160.139999999999986
"31","076","31076",Yucatán,36752.66000,364.44416,Tecoh,"2374","2375",2944.760000000000218,0.000000000000000,39.840000000000003,131.819999999999993,0.000000000000000,0.000000000000000,591.929999999999950,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,32538.759999999998399,0.000000000000000,0.000000000000000,0.000000000000000,535.740000000000009
"31","077","31077",Yucatán,19961.84000,197.82831,Tekal de Venegas,"2375","2376",3268.849999999999909,0.000000000000000,1.090000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7166.920000000000073,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9422.909999999999854,0.000000000000000,0.000000000000000,0.000000000000000,104.340000000000003
"31","078","31078",Yucatán,7979.12000,79.07761,Tekantó,"2376","2377",1733.299999999999955,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,802.870000000000005,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5049.189999999999600,0.000000000000000,0.000000000000000,0.000000000000000,396.329999999999984
"31","079","31079",Yucatán,276841.69000,2749.10146,Tekax,"2377","2378",34517.300000000002910,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5222.140000000000327,0.000000000000000,9.070000000000000,2871.949999999999818,7278.560000000000400,225822.750000000000000,0.000000000000000,0.000000000000000,0.000000000000000,913.409999999999968
"31","080","31080",Yucatán,28100.50000,278.69264,Tekit,"2378","2379",2971.420000000000073,0.000000000000000,9.230000000000000,16.329999999999998,0.000000000000000,0.000000000000000,716.779999999999973,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24195.470000000001164,0.000000000000000,0.000000000000000,0.000000000000000,161.620000000000005
"31","081","31081",Yucatán,27312.75000,270.91751,Tekom,"2379","2380",3009.409999999999854,0.000000000000000,3.220000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1546.609999999999900,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,22640.509999999998399,0.000000000000000,0.000000000000000,0.000000000000000,105.430000000000007
"31","082","31082",Yucatán,5794.82000,57.41223,Telchac Pueblo,"2380","2381",2550.679999999999836,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1358.890000000000100,0.000000000000000,0.000000000000000,0.000000000000000,1402.799999999999955,348.439999999999998,0.000000000000000,0.000000000000000,0.000000000000000,137.240000000000009
"31","083","31083",Yucatán,6517.25000,64.56118,Telchac Puerto,"2381","2382",2.690000000000000,0.000000000000000,357.639999999999986,169.039999999999992,210.659999999999997,709.559999999999945,1960.859999999999900,0.000000000000000,0.000000000000000,0.000000000000000,2750.960000000000036,37.409999999999997,0.000000000000000,4.570000000000000,0.000000000000000,299.029999999999973
"31","084","31084",Yucatán,33757.19000,334.47349,Temax,"2382","2383",1459.140000000000100,0.000000000000000,1.490000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20655.930000000000291,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11485.319999999999709,0.000000000000000,0.000000000000000,0.000000000000000,159.919999999999987
"31","085","31085",Yucatán,70656.21000,700.36060,Temozón,"2383","2384",2.420000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30288.490000000001601,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,39927.970000000001164,0.000000000000000,0.000000000000000,0.000000000000000,402.500000000000000
"31","086","31086",Yucatán,10870.05000,107.71841,Tepakán,"2384","2385",992.139999999999986,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1897.990000000000009,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7799.770000000000437,0.000000000000000,0.000000000000000,0.000000000000000,183.110000000000014
"31","087","31087",Yucatán,33686.24000,333.87542,Tetiz,"2385","2386",3047.940000000000055,0.000000000000000,0.000000000000000,127.349999999999994,0.000000000000000,355.699999999999989,185.060000000000002,387.850000000000023,0.000000000000000,0.000000000000000,28896.290000000000873,396.970000000000027,0.000000000000000,0.000000000000000,0.000000000000000,346.449999999999989
"31","088","31088",Yucatán,7786.40000,77.16065,Teya,"2386","2387",1319.380000000000109,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,760.519999999999982,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5587.180000000000291,0.000000000000000,0.000000000000000,0.000000000000000,121.959999999999994
"31","089","31089",Yucatán,33992.07000,337.25428,Ticul,"2387","2388",6237.960000000000036,0.000000000000000,0.000000000000000,51.579999999999998,0.000000000000000,0.000000000000000,922.659999999999968,0.000000000000000,0.000000000000000,0.000000000000000,6593.420000000000073,19401.709999999999127,0.000000000000000,0.000000000000000,0.000000000000000,817.629999999999995
"31","090","31090",Yucatán,13457.31000,133.42084,Timucuy,"2388","2389",1415.880000000000109,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,224.250000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11597.579999999999927,0.000000000000000,0.000000000000000,0.000000000000000,231.449999999999989
"31","091","31091",Yucatán,47052.03000,466.52238,Tinum,"2389","2390",6306.920000000000073,0.000000000000000,3.040000000000000,3.280000000000000,0.000000000000000,0.000000000000000,665.980000000000018,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,39556.330000000001746,0.000000000000000,0.000000000000000,0.000000000000000,507.660000000000025
"31","092","31092",Yucatán,50237.49000,498.40485,Tixcacalcupul,"2390","2391",8902.010000000000218,0.000000000000000,7.130000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1720.779999999999973,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,39380.120000000002619,0.000000000000000,0.000000000000000,0.000000000000000,210.919999999999987
